system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
6_0003000000000000008c,7,255.69655872268578,938,Bolivar,24.92659259660832,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000008d,7,182.1240065401938,939,Boyaca,14.167551088982256,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000008e,7,589.7094640731812,940,Buenaventura,,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000008f,7,121.55418842396101,941,Caldas,17.40693090011909,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000090,7,289.39741543144453,942,Caqueta,22.191324160835663,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000091,7,267.18614574847516,943,Casanare,23.649296737470944,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000092,7,192.31790430447913,944,Cauca,17.299633183158264,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000093,7,149.2087268933397,945,Cesar,24.315267141789057,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000094,7,530.6641089369622,946,Choco,23.148667947059607,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000095,7,326.36792828168547,947,Cordoba,24.945379824102528,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000096,7,136.91308606354784,948,Cundinamarca,16.103064168087503,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000097,7,448.921909356351,949,Guainia,23.296132506241218,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000098,7,48.048150444889785,950,Guajira,25.835586519659813,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00030000000000000099,7,400.2344562628423,951,Guaviare,22.875315945406882,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009a,7,110.98258303683232,952,Huila,16.2930656190335,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009b,7,164.58635683522786,953,Magdalena,24.625366628530166,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009c,7,269.6962004132845,954,Meta,22.528600600577395,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009d,7,115.80846484101613,955,Narino,18.742673472403887,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009e,7,183.33973916316373,956,Norte De Santander,20.06078656042248,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0003000000000000009f,7,285.91025886665847,957,Putumayo,21.541539936277314,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a0,7,98.02408696536878,958,Quindio,16.019750957151327,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a1,7,213.19272581481363,959,Risaralda,16.941118136434476,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a2,7,,960,San Andres Y Providencia,,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a3,7,202.3626146076241,961,Santander,20.235325532822642,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a4,7,248.4763614388623,962,Sucre,26.02956874392024,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a5,7,99.25603798627282,963,Tolima,18.358429624770324,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a6,7,226.6018089065951,964,Valle Del Cauca,18.489535020818,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a7,7,392.7124004125172,965,Vaupes,23.0187470001324,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000300000000000000a8,7,421.85891557462065,966,Vichada,23.850162260291743,1988,198807,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000088,8,189.5533697148977,934,Amazonas,24.69331028143056,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000089,8,417.3247882372264,935,Antioquia,20.462024118649218,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008a,8,273.6432332471437,936,Arauca,23.775256201824906,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008b,8,258.96908577025704,937,Atlantico,25.844812381226543,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008c,8,383.5055243428679,938,Bolivar,24.20509009301766,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008d,8,182.96087099867097,939,Boyaca,14.610861228968226,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008e,8,371.0927143096924,940,Buenaventura,,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000008f,8,323.91996456399903,941,Caldas,17.64525863144979,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000090,8,195.62248660415514,942,Caqueta,23.7941430981486,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000091,8,280.3981388463079,943,Casanare,24.62718633953086,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000092,8,175.69968296678016,944,Cauca,17.57378744696936,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000093,8,304.11620139114433,945,Cesar,23.44976441799804,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000094,8,504.71275029046325,946,Choco,23.04001836315464,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000095,8,370.01158090165063,947,Cordoba,24.53396876115974,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000096,8,165.97376592043008,948,Cundinamarca,16.609590012424665,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000097,8,261.5241626285055,949,Guainia,24.536137387907846,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000098,8,198.7575542834541,950,Guajira,24.617399341565456,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00030000000000000099,8,289.4704701939979,951,Guaviare,24.262857380895923,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009a,8,84.14532225059831,952,Huila,17.613838489104868,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009b,8,296.44334278606124,953,Magdalena,23.726247753623507,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009c,8,249.10945833007915,954,Meta,23.79539073366303,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009d,8,109.28164297695506,955,Narino,19.00628367240114,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009e,8,331.16910919889534,956,Norte De Santander,19.85499067272609,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0003000000000000009f,8,228.32495656407826,957,Putumayo,23.30234749625479,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a0,8,173.26347689690655,958,Quindio,16.0186659341611,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a1,8,276.30587802655003,959,Risaralda,16.903110600304494,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a2,8,,960,San Andres Y Providencia,,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a3,8,296.87934979501176,961,Santander,20.125066000121198,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a4,8,332.6887882087438,962,Sucre,25.297140529544016,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a5,8,168.8896055029814,963,Tolima,18.916999256537274,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a6,8,206.63682919200286,964,Valle Del Cauca,18.42282314317092,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a7,8,295.25598460127406,965,Vaupes,24.39624707071395,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000300000000000000a8,8,287.631919994852,966,Vichada,24.92764404421739,1988,198808,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000088,9,172.30772600766085,934,Amazonas,24.93842684735336,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000089,9,334.16276327284703,935,Antioquia,20.510867832897468,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008a,9,243.6616252602496,936,Arauca,24.080024157232714,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008b,9,144.6191971665351,937,Atlantico,26.05987403229734,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008c,9,286.18979459597205,938,Bolivar,24.49831352158952,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008d,9,187.3668140626621,939,Boyaca,14.656350525153144,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008e,9,585.83349609375,940,Buenaventura,,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000008f,9,286.3173354097032,941,Caldas,17.415375963156624,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000090,9,188.8392368726225,942,Caqueta,24.00767511508153,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000091,9,290.40065705435023,943,Casanare,24.89235776197158,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000092,9,197.00805445698674,944,Cauca,17.682593968623596,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000093,9,208.77689589271526,945,Cesar,23.619221348534982,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000094,9,461.9502450289258,946,Choco,23.124046624233753,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000095,9,279.13226612258035,947,Cordoba,24.744779911853197,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000096,9,139.92552301897115,948,Cundinamarca,16.581456052080792,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000097,9,205.71376897130304,949,Guainia,24.793725141048714,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000098,9,145.2008829113616,950,Guajira,24.759944097523004,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00030000000000000099,9,179.10232632073047,951,Guaviare,24.451487700885295,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009a,9,104.01456268899071,952,Huila,17.7055091197955,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009b,9,234.90964733128249,953,Magdalena,23.986384829049904,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009c,9,202.8695475558253,954,Meta,23.93744203128038,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009d,9,140.98279395645196,955,Narino,19.020016965053387,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009e,9,303.90506825580974,956,Norte De Santander,19.808786382679354,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0003000000000000009f,9,257.57200694168074,957,Putumayo,23.43669049085554,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a0,9,173.36924552944225,958,Quindio,15.780052210963524,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a1,9,253.98047431567193,959,Risaralda,16.865114360158927,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a2,9,,960,San Andres Y Providencia,,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a3,9,222.5846126738692,961,Santander,20.295535215628433,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a4,9,243.1656082427637,962,Sucre,25.594932613190622,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a5,9,155.50204796419757,963,Tolima,18.646703695830766,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a6,9,223.80781674227296,964,Valle Del Cauca,18.52349047764185,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a7,9,176.23103782715245,965,Vaupes,24.61934280337431,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000300000000000000a8,9,207.00388699018058,966,Vichada,25.20985167590969,1988,198809,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000088,10,264.46841392618796,934,Amazonas,25.550464891955308,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000089,10,370.3593933118077,935,Antioquia,20.381512290400906,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008a,10,259.6676654296779,936,Arauca,24.39645733003257,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008b,10,245.4095666047578,937,Atlantico,25.825745874043587,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008c,10,341.77464864623045,938,Bolivar,24.21911255630773,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008d,10,210.14290646871711,939,Boyaca,14.693666874579689,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008e,10,708.9539813995361,940,Buenaventura,,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000008f,10,361.3263289542993,941,Caldas,17.395563001106304,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000090,10,271.5749651092214,942,Caqueta,24.367451685856196,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000091,10,281.25984925885734,943,Casanare,25.107671906044903,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000092,10,279.1529602820492,944,Cauca,17.704779474315885,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000093,10,272.4942858373854,945,Cesar,23.223526754449246,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000094,10,514.5207477642346,946,Choco,23.103034946415377,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000095,10,248.0192686192746,947,Cordoba,24.55077455393564,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000096,10,200.37168602395434,948,Cundinamarca,16.66062629545388,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000097,10,233.46730908969002,949,Guainia,25.27543543880666,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000098,10,259.8789630070945,950,Guajira,24.23383387419491,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00030000000000000099,10,317.7827289747542,951,Guaviare,24.895123272829327,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009a,10,209.4687554208394,952,Huila,17.82734604204406,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009b,10,296.6494404742394,953,Magdalena,23.62891170383581,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009c,10,283.5389772026841,954,Meta,24.157771295532203,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009d,10,194.5743348877162,955,Narino,19.15703527045003,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009e,10,320.9658735846535,956,Norte De Santander,19.652729662427358,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0003000000000000009f,10,270.053777446566,957,Putumayo,23.667803956871378,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a0,10,223.938549107919,958,Quindio,15.990899419419318,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a1,10,319.2116441808889,959,Risaralda,17.00060763712697,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a2,10,,960,San Andres Y Providencia,,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a3,10,320.35009862273455,961,Santander,20.120128785018284,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a4,10,241.54223075723,962,Sucre,25.35579939778219,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a5,10,220.23866305442846,963,Tolima,18.57671991428669,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a6,10,331.1768744648783,964,Valle Del Cauca,18.61793315622417,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a7,10,270.9057570512261,965,Vaupes,25.17900232859335,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000300000000000000a8,10,270.6277044980046,966,Vichada,25.62677700798187,1988,198810,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000088,11,299.910885482767,934,Amazonas,24.917840612700473,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000089,11,360.09366871505716,935,Antioquia,20.132986140541455,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008a,11,199.36012815948695,936,Arauca,23.735438940183123,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008b,11,118.33976517653662,937,Atlantico,25.697663701196255,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008c,11,304.82612542709506,938,Bolivar,24.047966498396004,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008d,11,222.65262532840842,939,Boyaca,14.51823867152454,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008e,11,953.3996849060059,940,Buenaventura,,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000008f,11,414.1337648325781,941,Caldas,17.051412604770398,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000090,11,312.3208212809795,942,Caqueta,23.90654718535175,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000091,11,233.91098422915672,943,Casanare,24.533705750093716,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000092,11,514.3961513522478,944,Cauca,17.540942146225994,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000093,11,218.08404039440862,945,Cesar,23.155178478544386,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000094,11,522.7356765523629,946,Choco,22.91100086974529,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000095,11,232.13599798172385,947,Cordoba,24.417448467792262,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000096,11,231.37201628227126,948,Cundinamarca,16.294654533771094,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000097,11,234.12703859759563,949,Guainia,24.68751702662256,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000098,11,141.24213488557723,950,Guajira,24.012172631548985,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00030000000000000099,11,232.40762658958016,951,Guaviare,24.303428757133318,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009a,11,271.0107170521508,952,Huila,17.506373879130802,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009b,11,162.8669820394233,953,Magdalena,23.524399981269124,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009c,11,216.17959161702427,954,Meta,23.587967190450417,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009d,11,333.39509208440666,955,Narino,19.11357775523342,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009e,11,304.82765838293517,956,Norte De Santander,19.239489051247446,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0003000000000000009f,11,343.3369553697824,957,Putumayo,23.235973476688564,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a0,11,357.10541777951005,958,Quindio,15.716246107524325,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a1,11,376.85438173087954,959,Risaralda,16.722221200256737,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a2,11,,960,San Andres Y Providencia,,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a3,11,345.476814581888,961,Santander,19.85941710018466,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a4,11,197.00555369997443,962,Sucre,25.195072597233377,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a5,11,305.4630994643277,963,Tolima,17.990398236447284,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a6,11,481.436743442102,964,Valle Del Cauca,18.39818980735296,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a7,11,294.4313467097563,965,Vaupes,24.58913030250976,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000300000000000000a8,11,188.99600082706453,966,Vichada,25.01972292842721,1988,198811,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000088,12,202.35737118746138,934,Amazonas,25.113943062350593,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000089,12,229.04311158370754,935,Antioquia,19.80021103391586,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008a,12,32.99755621513126,936,Arauca,23.746743100035424,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008b,12,16.311485847334154,937,Atlantico,25.715794012711296,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008c,12,86.02769820341642,938,Bolivar,24.0313592703982,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008d,12,85.48780103184032,939,Boyaca,14.037174596726084,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008e,12,626.1228718757629,940,Buenaventura,,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000008f,12,271.78244810967897,941,Caldas,16.73020640840246,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000090,12,97.85408491988885,942,Caqueta,24.738522219159062,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000091,12,37.143583655991804,943,Casanare,24.961757106253053,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000092,12,346.9983584610624,944,Cauca,17.16144113408277,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000093,12,37.75107536435544,945,Cesar,23.035739041001886,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000094,12,437.18920240456123,946,Choco,22.821219274642477,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000095,12,111.08603816256051,947,Cordoba,24.222490295142904,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000096,12,124.07742096465101,948,Cundinamarca,15.939869810614649,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000097,12,167.83521338881292,949,Guainia,24.709620004523035,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000098,12,24.97178802618008,950,Guajira,23.33145516893065,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00030000000000000099,12,108.62031741958968,951,Guaviare,24.90419894908939,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009a,12,173.1627670513495,952,Huila,17.07370541587156,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009b,12,37.834813301314504,953,Magdalena,23.6255220029453,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009c,12,90.39754745787742,954,Meta,24.304038777651304,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009d,12,251.2103991683254,955,Narino,18.68841680094655,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009e,12,131.96175015613534,956,Norte De Santander,18.267510637180077,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0003000000000000009f,12,199.12301501117514,957,Putumayo,23.759470103968358,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a0,12,234.4664873328208,958,Quindio,15.198800744487915,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a1,12,263.8177983659225,959,Risaralda,16.388648662739854,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a2,12,,960,San Andres Y Providencia,,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a3,12,132.63572772781865,961,Santander,19.411858255783116,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a4,12,67.405790077797,962,Sucre,25.223483861264636,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a5,12,201.04945439744813,963,Tolima,17.48782128678988,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a6,12,290.9032165140402,964,Valle Del Cauca,18.124509688017085,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a7,12,160.27150827975223,965,Vaupes,24.79002551949254,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000300000000000000a8,12,74.3441069035784,966,Vichada,25.396874145840997,1988,198812,"{""type"":""MultiPoint"",""coordinates"":[]}"
